title,author,pdf_url
Sri Madramayanamu-aranyakanda,Sriman. C.v.sehshacharyulu,http://www.dli.ernet.in/bitstream/handle/2015/389229/Sri-Madramayanamu-Aranyakanda.pdf?sequence=1&isAllowed=y
Sri Madramayanamu-sundara  Kanda,G.l.n.sastri,http://www.dli.ernet.in/bitstream/handle/2015/395754/Sri-Madramayanamu-Sundara.pdf?sequence=1&isAllowed=y
Sri Madramayananthargatha Kiskindha Khandamu,Valmiki,http://www.dli.ernet.in/bitstream/handle/2015/372601/Sri-Madramayananthargatha.pdf?sequence=1&isAllowed=y
Sri Madramayanamu-uttarakandhamu-part-1,Si.p.sri Ramachandrudu,http://www.dli.ernet.in/bitstream/handle/2015/395744/Sri-Madramayanamu-Uttarakandhamu-Part-1.pdf?sequence=1&isAllowed=y
Sri Madramayanu   Ayodyakandamu Uttarakandamu,Venkata Seshacharyulu.c,http://www.dli.ernet.in/bitstream/handle/2015/391264/Sri-Madramayanu.pdf?sequence=1&isAllowed=y
Sri Madramayanamu-aranyakanda,Sriman. C.v.sehshacharyulu,http://www.dli.ernet.in/bitstream/handle/2015/387047/Sri-Madramayanamu-Aranyakanda.pdf?sequence=1&isAllowed=y
Sri Madramayanantargatha Aranyakandamu (andhra Tathparyasahitamu),Halmiki,http://www.dli.ernet.in/bitstream/handle/2015/387051/Sri-Madramayanantargatha.pdf?sequence=1&isAllowed=y
Sri Madramayanamu-sundara  Kanda,G.l.n.sastri,http://www.dli.ernet.in/bitstream/handle/2015/387079/Sri-Madramayanamu-Sundara.pdf?sequence=1&isAllowed=y
Sri Madramayanamu-aranyakanda,Sriman. C.v.sehshacharyulu,http://www.dli.ernet.in/bitstream/handle/2015/393541/Sri-Madramayanamu-Aranyakanda.pdf?sequence=1&isAllowed=y
Sri Madramayanamu-kishkinda Kanda,G.l.n.sastri,http://www.dli.ernet.in/bitstream/handle/2015/387078/Sri-Madramayanamu-Kishkinda.pdf?sequence=1&isAllowed=y
Sri Madraramyanam Arnyakanda,G.l.n.shastri,http://www.dli.ernet.in/bitstream/handle/2015/393626/Sri-Madraramyanam.pdf?sequence=1&isAllowed=y
Sri Madraramyanam Arnyakanda,G.l.n.shastri,http://www.dli.ernet.in/bitstream/handle/2015/386845/Sri-Madraramyanam.pdf?sequence=1&isAllowed=y
Sri Maduttara Ramayanamu,P Adhi Narayana Shastry,http://www.dli.ernet.in/bitstream/handle/2015/373543/Sri-Maduttara.pdf?sequence=1&isAllowed=y
Sri Madvalmiki Maharshi Pranita -sri Madh Ramayanamu Yudhakandamu - Vol.2,Pulela Sri Rama Chandrudu,http://www.dli.ernet.in/bitstream/handle/2015/387055/Sri-Madvalmiki.pdf?sequence=1&isAllowed=y
Sri Madurthara Ramayanamu,P.sayanarayana,http://www.dli.ernet.in/bitstream/handle/2015/329318/Sri-Madurthara.pdf?sequence=1&isAllowed=y
Sri Madvalmiki Maharshi Pranita -sri Madh Ramayanamu Yudhakandamu - Vol.2,Pulela Sri Rama Chandrudu,http://www.dli.ernet.in/bitstream/handle/2015/392498/SRI-MADVALMIKI.pdf?sequence=1&isAllowed=y
Sri Madrandra Bhagavatamu,Sri Mamidipudi Ramakrishnaiah,http://www.dli.ernet.in/bitstream/handle/2015/392495/SRI-MADRANDRA.pdf?sequence=1&isAllowed=y
Sri Madraramyanam Arnyakanda,G.l.n.shastri,http://www.dli.ernet.in/bitstream/handle/2015/392496/SRI-MADRARAMYANAM.pdf?sequence=1&isAllowed=y
Sri Madraramyanam Arnyakanda,G.l.n.shastri,http://www.dli.ernet.in/bitstream/handle/2015/389155/Sri-Madraramyanam.pdf?sequence=1&isAllowed=y
Sri Madvalmiki Maharshi Pranita -sri Madh Ramayanamu Yudhakandamu - Vol.2,Pulela Sri Rama Chandrudu,http://www.dli.ernet.in/bitstream/handle/2015/395745/Sri-Madvalmiki.pdf?sequence=1&isAllowed=y
Sri Mahabaratham Vachana Sowpthiparvam,Laxminarayana Sastri,http://www.dli.ernet.in/bitstream/handle/2015/329322/Sri-Mahabaratham.pdf?sequence=1&isAllowed=y
Sri Maha Bharatham Beeshma Prathigna,Not Available,http://www.dli.ernet.in/bitstream/handle/2015/329327/Sri-Maha.pdf?sequence=1&isAllowed=y
Sri Mahabagavathamu-vol1,Bammera Pothana,http://www.dli.ernet.in/bitstream/handle/2015/392501/SRI-MAHABAGAVATHAMU-VOL1.pdf?sequence=1&isAllowed=y
"Sri Mahaabhaaratei, Salya Parvapraan'bha",Not Available,http://www.dli.ernet.in/bitstream/handle/2015/333397/Sri-Mahaabhaaratei.pdf?sequence=1&isAllowed=y
Sri Mahabagavathamu-vol1,Bammera Pothana,http://www.dli.ernet.in/bitstream/handle/2015/387059/Sri-Mahabagavathamu-Vol1.pdf?sequence=1&isAllowed=y
Sri Maduttara  Ramayanamu,Sri Mamidipudi Ramakrishnaiah,http://www.dli.ernet.in/bitstream/handle/2015/392497/SRI-MADUTTARA.pdf?sequence=1&isAllowed=y
Sri Madvalmiki Maharshi Pranita -sri Madh Ramayanamu Yudhakandamu - Vol.2,Pulela Sri Rama Chandrudu,http://www.dli.ernet.in/bitstream/handle/2015/395746/Sri-Madvalmiki.pdf?sequence=1&isAllowed=y
Sri Madvalmiki Ramayana Kadhamruthamu,Sri Mamidipudi Ramakrishnaiah,http://www.dli.ernet.in/bitstream/handle/2015/392499/SRI-MADVALMIKI.pdf?sequence=1&isAllowed=y
Sri Maha Bhagavatam-part Iv,Bammera Potana,http://www.dli.ernet.in/bitstream/handle/2015/387067/Sri-Maha.pdf?sequence=1&isAllowed=y
Sri Maha Bharatam Andra Vacham Asrama Vasika Parvam,Maddula_venkata_subramanyam_sastri,http://www.dli.ernet.in/bitstream/handle/2015/329326/Sri-Maha.pdf?sequence=1&isAllowed=y
Sri Mahabaratham Vachanamu Aaranya Parvamu Pradhama Bagam,Mantri Laxminaryanasastri,http://www.dli.ernet.in/bitstream/handle/2015/329321/Sri-Mahabaratham.pdf?sequence=1&isAllowed=y
Sri Mahabarathamu ---andravachanamu,Devarajasudi,http://www.dli.ernet.in/bitstream/handle/2015/389231/Sri-Mahabarathamu.pdf?sequence=1&isAllowed=y
Sri Mahabhagavathamu -samputam-1,Bammera Pothanamaatya,http://www.dli.ernet.in/bitstream/handle/2015/387062/Sri-Mahabhagavathamu.pdf?sequence=1&isAllowed=y
Sri Mahabhagavatamu-samputamu 3,Bammera,http://www.dli.ernet.in/bitstream/handle/2015/395747/Sri-Mahabhagavatamu-Samputamu.pdf?sequence=1&isAllowed=y
Sri Mahabarathamu Vachnamu,Mantri Laxminarashimahm,http://www.dli.ernet.in/bitstream/handle/2015/329320/Sri-Mahabarathamu.pdf?sequence=1&isAllowed=y
Sri Mahabarathamu ---andravachanamu,Devarajasudi,http://www.dli.ernet.in/bitstream/handle/2015/393542/Sri-Mahabarathamu.pdf?sequence=1&isAllowed=y
Sri Mahabarathamu Vachanamu Aswamedha Parvamu,Mantri Laxminarayana,http://www.dli.ernet.in/bitstream/handle/2015/329319/Sri-Mahabarathamu.pdf?sequence=1&isAllowed=y
Sri Mahabarthamu Ashra Mavasika Paruvamu,Venkata Subramanya Shasri,http://www.dli.ernet.in/bitstream/handle/2015/389715/SRI-MAHABARTHAMU.pdf?sequence=1&isAllowed=y
Sri Mahabhagavatamu-samputamu 3,Bammera,http://www.dli.ernet.in/bitstream/handle/2015/392502/SRI-MAHABHAGAVATAMU-SAMPUTAMU.pdf?sequence=1&isAllowed=y
Sri Mahabharatamu Vachanamu Udyogaparvamu,Lakshinarayana_shastri,http://www.dli.ernet.in/bitstream/handle/2015/329324/Sri-Mahabharatamu.pdf?sequence=1&isAllowed=y
Sri Mahabharathamu Vachanamu Bhishma Parvamu,Lakshmi Narayana Shasthri,http://www.dli.ernet.in/bitstream/handle/2015/329328/Sri-Mahabharathamu.pdf?sequence=1&isAllowed=y
Sri Mahabharathamu,Katta_varadaraju,http://www.dli.ernet.in/bitstream/handle/2015/329382/Sri-Mahabharathamu.pdf?sequence=1&isAllowed=y
Sri Mahabharathamu-andhravachanamu,M.venkata Subramanyasastri,http://www.dli.ernet.in/bitstream/handle/2015/390608/Sri-Mahabharathamu-Andhravachanamu.pdf?sequence=1&isAllowed=y
Sri Mahabharathamu Yakshagna Prabandhamu,P Subramanyakavi,http://www.dli.ernet.in/bitstream/handle/2015/329329/Sri-Mahabharathamu.pdf?sequence=1&isAllowed=y
Sri Mahabhakta Vijayamu,Subramanya Sastri,http://www.dli.ernet.in/bitstream/handle/2015/386000/Sri-Mahabhakta.pdf?sequence=1&isAllowed=y
Sri Mahabharata Vygnanika Sameeksha Adhiparvam,Srimattirumala Venkat Srnivacharuyluu,http://www.dli.ernet.in/bitstream/handle/2015/392503/SRI-MAHABHARATA.pdf?sequence=1&isAllowed=y
Sri Mahabharatha Vachanamu Ashramavasa Mounala Mahaprasthanika Swargarohana Parvamulu,Lakshmi Narayana Shasthri,http://www.dli.ernet.in/bitstream/handle/2015/329330/Sri-Mahabharatha.pdf?sequence=1&isAllowed=y
Sri Mahabhagavathmu Deevipuranamu,J Venkata Subrhmnya Sharma,http://www.dli.ernet.in/bitstream/handle/2015/329323/Sri-Mahabhagavathmu.pdf?sequence=1&isAllowed=y
Sri Mahabhagavathamu -samputamu-3,Mahakavi Bammera Pothanamatya,http://www.dli.ernet.in/bitstream/handle/2015/387063/Sri-Mahabhagavathamu.pdf?sequence=1&isAllowed=y
Sri Mahabharathamu-andhravachanamu,M.venkata Subramanyasastri,http://www.dli.ernet.in/bitstream/handle/2015/395748/Sri-Mahabharathamu-Andhravachanamu.pdf?sequence=1&isAllowed=y
Sri Maharushi Nigantitha Yoga Sastram,Katravulapally Suryanarayana Yogini,http://www.dli.ernet.in/bitstream/handle/2015/329333/Sri-Maharushi.pdf?sequence=1&isAllowed=y
Sri Malayaala Swami Charitramu,Naaru Naaganaarya,http://www.dli.ernet.in/bitstream/handle/2015/387069/Sri-Malayaala.pdf?sequence=1&isAllowed=y
Sri Maharastra Vijayam,Chekravadanula Maanikya Sarma,http://www.dli.ernet.in/bitstream/handle/2015/387065/Sri-Maharastra.pdf?sequence=1&isAllowed=y
Sri Maharaja Vikramadevavarma Rachanalu,T Ramarao,http://www.dli.ernet.in/bitstream/handle/2015/373110/Sri-Maharaja.pdf?sequence=1&isAllowed=y
Sri Mahammad Rasul Vari  Charitra,Dr.umar Alisha Kavi Krutha Samhiha,http://www.dli.ernet.in/bitstream/handle/2015/387064/Sri-Mahammad.pdf?sequence=1&isAllowed=y
Sri Mahabktha Vejayamu,Sripada_subhramanya_shastri,http://www.dli.ernet.in/bitstream/handle/2015/329332/Sri-Mahabktha.pdf?sequence=1&isAllowed=y
Sri Mahabhartha Yuddamu,Eeranki_narasimah_murthy,http://www.dli.ernet.in/bitstream/handle/2015/329331/Sri-Mahabhartha.pdf?sequence=1&isAllowed=y
Sri Manmanthra Rathnakaree,Arunachala Shasthrina Sangruhitha,http://www.dli.ernet.in/bitstream/handle/2015/448405/Sri-Manmanthra.pdf?sequence=1&isAllowed=y
Sri Manikyanba Sametha  Sri Sri Sri Bhimeshwaraswami Suprabhathamu,Not Available,http://www.dli.ernet.in/bitstream/handle/2015/395751/Sri-Manikyanba.pdf?sequence=1&isAllowed=y
Sri Manmaha Bharatham,Sri Madvedha Vyasa Maharshi,http://www.dli.ernet.in/bitstream/handle/2015/333034/Sri-Manmaha.pdf?sequence=1&isAllowed=y
Sri Malleshwara Vignapthi,Chellapilla Venkata Shasthri Sons,http://www.dli.ernet.in/bitstream/handle/2015/329337/Sri-Malleshwara.pdf?sequence=1&isAllowed=y
Sri Mandhramadandhra Bharatamu Viratodhyoga Parvamulu Vol 3,Not Available,http://www.dli.ernet.in/bitstream/handle/2015/329605/Sri-Mandhramadandhra.pdf?sequence=1&isAllowed=y
Sri Mallikarjuna Suprabatham,Sri Lanka Sitharamasastri,http://www.dli.ernet.in/bitstream/handle/2015/387070/Sri-Mallikarjuna.pdf?sequence=1&isAllowed=y
Sri Mandhramadandhra Bharatamu Bhishmadronaparvamulu Vol 4,Not Available,http://www.dli.ernet.in/bitstream/handle/2015/329683/Sri-Mandhramadandhra.pdf?sequence=1&isAllowed=y
Sri Malleswara Shatakamu,M.s. Mallikarjuna Rao,http://www.dli.ernet.in/bitstream/handle/2015/395750/Sri-Malleswara.pdf?sequence=1&isAllowed=y
Sri Mandhramadandhra Bharatamu Shanthi Parvamu Vol 6,Not Available,http://www.dli.ernet.in/bitstream/handle/2015/329338/Sri-Mandhramadandhra.pdf?sequence=1&isAllowed=y
Sri Malleswara Shatakamu,M.s. Mallikarjuna Rao,http://www.dli.ernet.in/bitstream/handle/2015/390609/Sri-Malleswara.pdf?sequence=1&isAllowed=y
Sri Mat Andhra Mahabarathamu-aswameda Asramavasa Maha Prastanika Swargarohana Parvamulu,Tikkana Pranithamu-puttaparti Narayana Charyulu,http://www.dli.ernet.in/bitstream/handle/2015/392504/SRI-MAT.pdf?sequence=1&isAllowed=y
Sri Mathavidhuleritiganbraba,K.srinivasarao,http://www.dli.ernet.in/bitstream/handle/2015/395753/Sri-Mathavidhuleritiganbraba.pdf?sequence=1&isAllowed=y
Sri Mathkandarayanamu,Sri_lingam_ped_veerabadrarap,http://www.dli.ernet.in/bitstream/handle/2015/330305/Sri-Mathkandarayanamu.pdf?sequence=1&isAllowed=y
Sri Mathavidhuleritiganbraba,K.srinivasarao,http://www.dli.ernet.in/bitstream/handle/2015/390610/Sri-Mathavidhuleritiganbraba.pdf?sequence=1&isAllowed=y
Sri Matha Prasnottaramulu,Amaravadi Prabavathi,http://www.dli.ernet.in/bitstream/handle/2015/387073/Sri-Matha.pdf?sequence=1&isAllowed=y
Sri Mata Aravindhula Gurinchi Sri Aurovindhula Pravachanamulu,Sri Aravindulu,http://www.dli.ernet.in/bitstream/handle/2015/387071/Sri-Mata.pdf?sequence=1&isAllowed=y
Sri Mat Kanyaka Parameswari Suprabatham,Utukuru Lakshmi Kanthamma,http://www.dli.ernet.in/bitstream/handle/2015/387076/Sri-Mat.pdf?sequence=1&isAllowed=y
Sri Mat Kanyaka Parameswari Suprabatham,Utukuru Lakshmi Kanthamma,http://www.dli.ernet.in/bitstream/handle/2015/389233/Sri-Mat.pdf?sequence=1&isAllowed=y
Sri Mat Kanyaka Parameswari Suprabatham,Utukuru Lakshmi Kanthamma,http://www.dli.ernet.in/bitstream/handle/2015/392506/SRI-MAT.pdf?sequence=1&isAllowed=y
Sri Matkanyakaa Parameshwari Suprabatam,U.laxmi Kantha,http://www.dli.ernet.in/bitstream/handle/2015/387074/Sri-Matkanyakaa.pdf?sequence=1&isAllowed=y
Sri Moksha Margadarsini,Bahaddur,http://www.dli.ernet.in/bitstream/handle/2015/373260/Sri-Moksha.pdf?sequence=1&isAllowed=y
Sri Moksha Gunda Ramayanam,Narayana. T,http://www.dli.ernet.in/bitstream/handle/2015/392847/Sri-Moksha.pdf?sequence=1&isAllowed=y
Sri Mohimni Rukmangada,K.veera Venkatayya,http://www.dli.ernet.in/bitstream/handle/2015/390298/Sri-Mohimni.pdf?sequence=1&isAllowed=y
Sri Mohana Vijayamu Sanghika Prabhandhamu,Kanduru Narasimhacharyulu,http://www.dli.ernet.in/bitstream/handle/2015/373402/Sri-Mohana.pdf?sequence=1&isAllowed=y
Sri Mohana Vijayamu Sangika Prabanthamu,Kanduru_narasimha_charyulu,http://www.dli.ernet.in/bitstream/handle/2015/329340/Sri-Mohana.pdf?sequence=1&isAllowed=y
Sri Mohimni Rukmangada,K.veera Venkatayya,http://www.dli.ernet.in/bitstream/handle/2015/394992/Sri-Mohimni.pdf?sequence=1&isAllowed=y
Sri Mahabarathamu Yaxsha Gana Prabandamu,Parimishubramanya Kavi,http://www.dli.ernet.in/bitstream/handle/2015/387060/Sri-Mahabarathamu.pdf?sequence=1&isAllowed=y
Sri Mehar Subhashithamulu,Thota Danapathirao Naidu,http://www.dli.ernet.in/bitstream/handle/2015/373080/Sri-Mehar.pdf?sequence=1&isAllowed=y
Sri Megha Sandesham,Venkata Raya Sastri,http://www.dli.ernet.in/bitstream/handle/2015/387077/Sri-Megha.pdf?sequence=1&isAllowed=y
Sri Matri Kutachala Mahathyamu,Bhagavathula Venkata Subbarao,http://www.dli.ernet.in/bitstream/handle/2015/387075/Sri-Matri.pdf?sequence=1&isAllowed=y
Sri Mat Kanyaka Parameswari Suprabatham,Utukuru Lakshmi Kanthamma,http://www.dli.ernet.in/bitstream/handle/2015/393544/Sri-Mat.pdf?sequence=1&isAllowed=y
Sri Mukhalingeswara Sathakamu Sivamahima,Venkataramanaiah.m,http://www.dli.ernet.in/bitstream/handle/2015/385357/SriMukhalingeswaraSathakamuSivamahima.pdf?sequence=1&isAllowed=y
Sri Mukunda Sathakamu,Lakshmi Narasimham,http://www.dli.ernet.in/bitstream/handle/2015/395756/Sri-Mukunda.pdf?sequence=1&isAllowed=y
Sri Mukha Sukthi Pradhama Bagamu,Bachu Papayya Shresty,http://www.dli.ernet.in/bitstream/handle/2015/373456/Sri-Mukha.pdf?sequence=1&isAllowed=y
Sri Mukatavali Natakamu,D.rama Krishanacharyulu,http://www.dli.ernet.in/bitstream/handle/2015/395755/Sri-Mukatavali.pdf?sequence=1&isAllowed=y
Sri Mukatavali Natakamu,D.rama Krishanacharyulu,http://www.dli.ernet.in/bitstream/handle/2015/390611/Sri-Mukatavali.pdf?sequence=1&isAllowed=y
Sri Mudraamayanantargatha Aranyakandamu Andhra Tatparya Sahitamu,Sundara Rama Shastrulu,http://www.dli.ernet.in/bitstream/handle/2015/329341/Sri-Mudraamayanantargatha.pdf?sequence=1&isAllowed=y
Sri Mukatavali Natakamu,D.rama Krishanacharyulu,http://www.dli.ernet.in/bitstream/handle/2015/387080/Sri-Mukatavali.pdf?sequence=1&isAllowed=y
Sri Mudra Ramayanam-valmiki-sundarakandam,L.v Ramachandra,http://www.dli.ernet.in/bitstream/handle/2015/387049/Sri-Mudra.pdf?sequence=1&isAllowed=y
Sri Mahendra Vijayamu,Sri_devulapalli_subbaraya_shastri,http://www.dli.ernet.in/bitstream/handle/2015/329334/Sri-Mahendra.pdf?sequence=1&isAllowed=y
Sri Maleka Ramayanamu,Not Available,http://www.dli.ernet.in/bitstream/handle/2015/329335/Sri-Maleka.pdf?sequence=1&isAllowed=y
Sri Mukundamala,Cillukuru Sri Ramulu,http://www.dli.ernet.in/bitstream/handle/2015/395757/Sri-Mukundamala.pdf?sequence=1&isAllowed=y
Sri Mukhalingeswara Sathakamu,"Venkata Ramanaiah, M",http://www.dli.ernet.in/bitstream/handle/2015/391268/Sri-Mukhalingeswara.pdf?sequence=1&isAllowed=y
Sri Mumedi Varamu Balayogeeswara Sapthavamu,Sri Kotipally Potharaju - Srimati Savitri Devi,http://www.dli.ernet.in/bitstream/handle/2015/387081/Sri-Mumedi.pdf?sequence=1&isAllowed=y
Sri Nadhayuga Sahityamu - Bhakthi,K.veerapadmaja,http://www.dli.ernet.in/bitstream/handle/2015/390710/SRI-NADHAYUGA.pdf?sequence=1&isAllowed=y
Sri Nadhayuga Sahityamu - Bhakthi,K.veerapadmaja,http://www.dli.ernet.in/bitstream/handle/2015/387082/Sri-Nadhayuga.pdf?sequence=1&isAllowed=y
Sri Nadhayuga Sahityamu - Bhakthi,K.veerapadmaja,http://www.dli.ernet.in/bitstream/handle/2015/392507/SRI-NADHAYUGA.pdf?sequence=1&isAllowed=y
Sri Naganandanaatakamu,Vedhamu Venkataraya Shasthri,http://www.dli.ernet.in/bitstream/handle/2015/329342/Sri-Naganandanaatakamu.pdf?sequence=1&isAllowed=y
Sri Murali (lalitha Geethalu),P.durgarao,http://www.dli.ernet.in/bitstream/handle/2015/395759/Sri-Murali.pdf?sequence=1&isAllowed=y
Sri N.t.ramarao Prasangalu,Andhra Pradesh Prabuthvamu,http://www.dli.ernet.in/bitstream/handle/2015/392511/SRI-NTRAMARAO.pdf?sequence=1&isAllowed=y
Sri N.t.ramarao Prasangalu,Andhra Pradesh Prabuthvamu,http://www.dli.ernet.in/bitstream/handle/2015/390713/SRI-NTRAMARAO.pdf?sequence=1&isAllowed=y
Sri Mumedi Varamu Balayogeeswara Sapthavamu,Sri Kotipally Potharaju - Srimati Savitri Devi,http://www.dli.ernet.in/bitstream/handle/2015/395758/Sri-Mumedi.pdf?sequence=1&isAllowed=y
Sri Mumedi Varamu Balayogeeswara Sapthavamu,Sri Kotipally Potharaju - Srimati Savitri Devi,http://www.dli.ernet.in/bitstream/handle/2015/390612/Sri-Mumedi.pdf?sequence=1&isAllowed=y
Sri Nageswara Mahathmyamu,Ramachandrarao,http://www.dli.ernet.in/bitstream/handle/2015/373501/Sri-Nageswara.pdf?sequence=1&isAllowed=y
Sri Nagaysham Smaraka Samithi,Mutunuri Sagamayshagaru,http://www.dli.ernet.in/bitstream/handle/2015/387084/Sri-Nagaysham.pdf?sequence=1&isAllowed=y
Sri Narasimha Karanamruthamu,M.subramanyamu,http://www.dli.ernet.in/bitstream/handle/2015/393545/Sri-Narasimha.pdf?sequence=1&isAllowed=y
Sri Nathakavisarvabowma,Polapragada Satyanarayanamurty,http://www.dli.ernet.in/bitstream/handle/2015/395935/Sri-Nathakavisarvabowma.pdf?sequence=1&isAllowed=y
Sri Narayana Charithramu,Ranginini_narasimharaju,http://www.dli.ernet.in/bitstream/handle/2015/329567/Sri-Narayana.pdf?sequence=1&isAllowed=y
Sri Nannya Bhattaraka Charitramu-vol1,Kashi Bhatla Brahmaiah,http://www.dli.ernet.in/bitstream/handle/2015/390614/Sri-Nannya.pdf?sequence=1&isAllowed=y
Sri Narasimha Karanamruthamu,M.subramanyamu,http://www.dli.ernet.in/bitstream/handle/2015/387085/Sri-Narasimha.pdf?sequence=1&isAllowed=y
Sri Nannya Bhattaraka Charitramu-vol1,Kashi Bhatla Brahmaiah,http://www.dli.ernet.in/bitstream/handle/2015/395762/Sri-Nannya.pdf?sequence=1&isAllowed=y
Sri Narasimha Karanamruthamu,M.subramanyamu,http://www.dli.ernet.in/bitstream/handle/2015/389234/SRI-NARASIMHA.pdf?sequence=1&isAllowed=y
Sri Naranarayanacheritamu,Rangineeni_narashimharaju,http://www.dli.ernet.in/bitstream/handle/2015/329343/Sri-Naranarayanacheritamu.pdf?sequence=1&isAllowed=y
Sri Neelakantaya-bhagavadhgithabhashyamdrikaranamu,A.s.n.sankarasastry Aaradhyulu,http://www.dli.ernet.in/bitstream/handle/2015/395766/Sri-Neelakantaya-Bhagavadhgithabhashyamdrikaranamu.pdf?sequence=1&isAllowed=y
Sri Neeti Katha Manjari Anu Eesapu Kathalu- Vol2,Kandukuri Veeresha Lingam,http://www.dli.ernet.in/bitstream/handle/2015/390615/Sri-Neeti.pdf?sequence=1&isAllowed=y
Sri Neelakantiya Shariraka Brahmamimansa Sutra Bhashyamu,Nirmala Shankara Shastri,http://www.dli.ernet.in/bitstream/handle/2015/392508/SRI-NEELAKANTIYA.pdf?sequence=1&isAllowed=y
Sri Neelakantiya Shariraka Brahmamimansa Sutra Bhashyamu,Nirmala Shankara Shastri,http://www.dli.ernet.in/bitstream/handle/2015/395767/Sri-Neelakantiya.pdf?sequence=1&isAllowed=y
Sri Neelakanta Bhashyamu-vol Ii,Nirmala Shankara Shastri,http://www.dli.ernet.in/bitstream/handle/2015/387087/Sri-Neelakanta.pdf?sequence=1&isAllowed=y
Sri Nayam Arankamula Sanghika Natakamu,Bitra Aanjaneyulu,http://www.dli.ernet.in/bitstream/handle/2015/395763/Sri-Nayam.pdf?sequence=1&isAllowed=y
Sri Neelaachaleswara Stavamu,Karma Sri,http://www.dli.ernet.in/bitstream/handle/2015/395764/Sri-Neelaachaleswara.pdf?sequence=1&isAllowed=y
Sri Nathuni Padya Ratnamulu,Madduri Sri Rama Murthy,http://www.dli.ernet.in/bitstream/handle/2015/395934/Sri-Nathuni.pdf?sequence=1&isAllowed=y
Sri Nayam Arankamula Sanghika Natakamu,Bitra Aanjaneyulu,http://www.dli.ernet.in/bitstream/handle/2015/387086/Sri-Nayam.pdf?sequence=1&isAllowed=y
Sri Nathudu,Kapali,http://www.dli.ernet.in/bitstream/handle/2015/329344/Sri-Nathudu.pdf?sequence=1&isAllowed=y
Sri Nirwana Nilayamu,Sri Sadguru Malayalaswamulu,http://www.dli.ernet.in/bitstream/handle/2015/395770/Sri-Nirwana.pdf?sequence=1&isAllowed=y
Sri Nirwana Nilayamu,Sri Sadguru Malayalaswamulu,http://www.dli.ernet.in/bitstream/handle/2015/387088/Sri-Nirwana.pdf?sequence=1&isAllowed=y
Sri Neeti Katha Manjari Anu Eesapu Kathalu- Vol2,Kandukuri Veeresha Lingam,http://www.dli.ernet.in/bitstream/handle/2015/395768/Sri-Neeti.pdf?sequence=1&isAllowed=y
Sri Nrusimha Vajapeya Bhashya Sahitam Part Ii,Sriman R Partha Sarathi  Bhattacharya,http://www.dli.ernet.in/bitstream/handle/2015/497818/Sri-Nrusimha.pdf?sequence=1&isAllowed=y
Sri Nilakantha Bhyasyam,"Sankara Sastry, Nirmala",http://www.dli.ernet.in/bitstream/handle/2015/391269/Sri-Nilakantha.pdf?sequence=1&isAllowed=y
Sri Nilakanta Bhasyam Andhrikaranam Chettus Sruthi,Nirmala Shenkarao,http://www.dli.ernet.in/bitstream/handle/2015/329345/Sri-Nilakanta.pdf?sequence=1&isAllowed=y
Sri Nurjahan,J. Satyanarayana Murthy Garu,http://www.dli.ernet.in/bitstream/handle/2015/390617/Sri-Nurjahan.pdf?sequence=1&isAllowed=y
Sri Netra Darpanam,K.sundara Ramaiah,http://www.dli.ernet.in/bitstream/handle/2015/395769/Sri-Netra.pdf?sequence=1&isAllowed=y
Sri Panditha Rayalu,Konduri_narasimham,http://www.dli.ernet.in/bitstream/handle/2015/329351/Sri-Panditha.pdf?sequence=1&isAllowed=y
Sri Nurjahan,J. Satyanarayana Murthy Garu,http://www.dli.ernet.in/bitstream/handle/2015/395772/Sri-Nurjahan.pdf?sequence=1&isAllowed=y
Sri Nirvachana Sangraha Ramayanamu,"Venkata Krishmaiah, E",http://www.dli.ernet.in/bitstream/handle/2015/391270/Sri-Nirvachana.pdf?sequence=1&isAllowed=y
